xbegin,ybegin,zbegin,xdif,ydif,zdif,counter,number
2757,1544,900,-205,7,-101,88,2
2758,1544,901,-85,4,-45,89,2
2757,1543,901,32,1,13,90,2
2755,1543,901,150,0,71,91,2
2752,1543,901,269,0,129,92,2
2747,1543,901,389,0,186,93,2
2741,1543,902,511,0,244,94,2
2733,1542,902,633,0,302,95,2
2723,1541,903,758,-1,360,96,2
2712,1540,905,885,1,422,97,2
2702,1536,909,778,-8,380,98,2
709,2672,2700,373,-132,-6792,79,5
632,2670,2700,372,-132,-6785,80,5
554,2668,2699,372,-132,-6778,81,5
476,2667,2699,372,-132,-6771,82,5
399,2665,2700,371,-132,-6765,83,5
321,2664,2700,371,-131,-6758,84,5
244,2663,2701,370,-131,-6751,85,5
166,2662,2702,370,-131,-6744,86,5
89,2661,2703,370,-131,-6738,87,5
12,2659,2704,369,-131,-6731,88,5
3534,2658,2705,369,-131,-6724,89,5
3457,2656,2707,369,-131,-6717,90,5
3380,2654,2709,368,-131,-6711,91,5
3303,2651,2711,368,-130,-6704,92,5
3227,2648,2714,367,-130,-6697,93,5
3150,2644,2718,367,-130,-6691,94,5
3073,2638,2723,367,-130,-6684,95,5
2997,2630,2732,366,-130,-6677,96,5
2920,2616,2745,366,-130,-6670,97,5
2844,2588,2773,366,-130,-6664,98,5
2825,957,1509,-3773,-362,-565,79,1
2835,1124,1335,-3641,-179,-299,80,1
2859,1254,1199,-3638,-179,-299,81,1
2888,1347,1099,-3634,-178,-299,82,1
2922,1413,1027,-3630,-178,-298,83,1
2957,1460,973,-3627,-178,-298,84,1
2994,1494,932,-3623,-178,-298,85,1
3032,1521,899,-3619,-178,-297,86,1
3071,1541,872,-3616,-178,-297,87,1
3109,1557,849,-3612,-177,-297,88,1
3144,1560,839,-2956,-258,-733,89,1
3178,1563,832,-2916,-209,-756,90,1
3212,1565,825,-2905,-197,-759,91,1
3246,1567,819,-2884,-184,-769,92,1
3280,1568,813,-2877,-170,-793,93,1
3314,1569,808,-2880,-156,-822,94,1
3348,1569,804,-2892,-140,-854,95,1
3383,1569,799,-2914,-121,-889,96,1
3418,1569,796,-2946,-100,-926,97,1
3454,1569,792,-2988,-76,-966,98,1
3596,3569,2260,59,-1,-2462,79,4
3596,3570,2232,115,0,-2451,80,4
3596,3570,2204,173,0,-2449,81,4
3597,3570,2176,234,2,-2458,82,4
3599,3570,2147,266,2,-2480,83,4
0,3570,2118,201,-5,-2533,84,4
0,3570,2088,138,-8,-2584,85,4
0,3570,2058,115,-4,-2638,86,4
0,3570,2027,120,1,-2701,87,4
0,3570,1995,135,3,-2775,88,4
3599,3570,1963,147,3,-2859,89,4
0,3570,1929,154,1,-2954,90,4
0,3570,1894,159,0,-3059,91,4
0,3570,1857,164,0,-3173,92,4
0,3570,1819,171,-1,-3298,93,4
0,3570,1782,169,0,-3280,94,4
0,3570,1766,146,9,-1531,95,4
0,3570,1752,60,13,-1378,96,4
0,3570,1738,48,-14,-1251,97,4
0,3570,1725,40,-1,-1122,98,4
453,2588,2214,3843,-1693,-1977,79,2
421,2533,2163,3839,-1691,-1975,80,2
385,2485,2118,3835,-1690,-1973,81,2
347,2442,2079,3831,-1688,-1971,82,2
306,2404,2045,3827,-1686,-1969,83,2
264,2371,2016,3823,-1685,-1967,84,2
221,2341,1990,3820,-1683,-1965,85,2
177,2314,1968,3816,-1681,-1963,86,2
131,2290,1948,3812,-1680,-1961,87,2
85,2267,1930,3808,-1678,-1959,88,2
39,2246,1914,3804,-1676,-1958,89,2
3592,2226,1901,3801,-1675,-1956,90,2
3545,2208,1888,3797,-1673,-1954,91,2
3497,2190,1877,3793,-1671,-1952,92,2
3449,2173,1868,3789,-1670,-1950,93,2
3401,2157,1860,3785,-1668,-1948,94,2
3352,2140,1853,3782,-1666,-1946,95,2
3304,2124,1847,3778,-1665,-1944,96,2
3254,2115,1829,4432,-1469,-1157,97,2
3208,2121,1809,4153,-618,-1026,98,2
3310,2638,2701,811,19,-6922,79,5
3230,2638,2700,810,19,-6915,80,5
3150,2639,2699,809,19,-6908,81,5
3070,2641,2697,808,19,-6901,82,5
2991,2643,2695,807,19,-6894,83,5
2911,2647,2691,807,19,-6887,84,5
2832,2655,2682,806,19,-6880,85,5
2753,2689,2649,805,19,-6874,86,5
2726,719,1018,804,19,-6867,87,5
2805,804,933,803,19,-6860,88,5
2884,816,921,803,19,-6853,89,5
2963,821,916,802,19,-6846,90,5
3018,832,906,501,-121,-5354,91,5
3079,833,904,500,-121,-5349,92,5
3141,833,902,500,-121,-5343,93,5
3202,833,900,499,-121,-5338,94,5
3263,833,898,499,-120,-5333,95,5
3325,832,896,498,-120,-5327,96,5
3386,832,895,498,-120,-5322,97,5
3447,831,893,497,-120,-5317,98,5
507,277,1791,8249,-60,-3568,79,2
609,289,1807,8241,-60,-3565,80,2
711,316,1838,8233,-60,-3561,81,2
812,410,1935,8224,-60,-3558,82,2
867,1490,3018,8216,-60,-3554,83,2
775,1909,3440,8208,-60,-3551,84,2
674,1963,3497,8200,-60,-3547,85,2
572,1983,3520,8191,-60,-3543,86,2
471,1993,3533,8183,-60,-3540,87,2
369,1998,3542,8175,-60,-3536,88,2
267,2001,3549,8167,-59,-3533,89,2
165,2003,3555,8159,-59,-3529,90,2
64,2003,3561,8151,-59,-3526,91,2
3562,2003,3566,8142,-59,-3522,92,2
3461,2001,3572,8134,-59,-3519,93,2
3359,1999,3578,8126,-59,-3515,94,2
3258,1994,3586,8118,-59,-3512,95,2
3157,1987,3595,8110,-59,-3508,96,2
3056,1976,9,8102,-59,-3505,97,2
2956,1955,33,8094,-59,-3501,98,2
3581,132,733,-1963,-10,-14456,79,3
3597,135,566,-1961,-10,-14442,80,3
14,133,400,-1960,-10,-14427,81,3
30,127,234,-1958,-10,-14413,82,3
43,116,68,-1956,-10,-14398,83,3
52,102,3501,-1954,-10,-14384,84,3
57,86,3334,-1952,-10,-14370,85,3
57,69,3168,-1950,-10,-14355,86,3
47,58,3009,-2441,332,-13605,87,3
34,51,2851,-2439,331,-13591,88,3
19,47,2693,-2436,331,-13578,89,3
4,47,2536,-2434,331,-13564,90,3
3590,52,2379,-2431,330,-13551,91,3
3589,51,2219,-1421,-81,-14045,92,3
3588,53,2057,-1420,-81,-14031,93,3
3587,56,1895,-1418,-81,-14017,94,3
3587,58,1734,-1417,-81,-14003,95,3
3588,61,1573,-1415,-81,-13989,96,3
3589,63,1412,-1414,-81,-13975,97,3
3591,65,1251,-1412,-81,-13961,98,3
2840,237,3545,1097,-57,-1395,79,2
2856,262,3518,1030,-26,-1158,80,2
2871,281,3499,970,4,-1049,81,2
2886,294,3485,926,-4,-938,82,2
2899,303,3475,886,-6,-830,83,2
2912,308,3469,850,-11,-720,84,2
2923,311,3466,817,-12,-615,85,2
2934,312,3465,786,-12,-511,86,2
2944,310,3466,769,-38,-405,87,2
2953,306,3470,753,-55,-302,88,2
2962,301,3475,734,-62,-201,89,2
2969,294,3482,709,-69,-96,90,2
2976,286,3490,690,-65,2,91,2
2983,276,3500,672,-52,101,92,2
2988,266,3512,654,-32,199,93,2
2994,254,3525,660,-49,300,94,2
2998,240,3540,656,-53,402,95,2
3003,226,3556,649,-44,504,96,2
3007,209,3574,634,-33,612,97,2
3011,193,3593,624,-10,691,98,2
81,922,893,-578,-80,-15283,79,2
256,922,893,-577,-80,-15268,80,2
431,921,893,-577,-80,-15253,81,2
605,919,892,-576,-80,-15237,82,2
780,915,889,-575,-79,-15222,83,2
845,2735,2710,-575,-79,-15207,84,2
670,2724,2699,-574,-79,-15192,85,2
496,2722,2698,-574,-79,-15177,86,2
323,2721,2698,-573,-79,-15161,87,2
149,2720,2698,-572,-79,-15146,88,2
3575,2719,2699,-572,-79,-15131,89,2
3402,2718,2699,-571,-79,-15116,90,2
3229,2717,2700,-571,-79,-15101,91,2
3056,2714,2703,-570,-79,-15086,92,2
2883,2707,2710,-570,-79,-15071,93,2
2711,2488,2928,-569,-79,-15056,94,2
2861,937,879,-568,-78,-15041,95,2
3034,929,888,-568,-78,-15026,96,2
3206,926,890,-567,-78,-15010,97,2
3378,924,892,-567,-78,-14995,98,2
3262,3082,1790,1453,155,-5633,79,3
3224,3123,1723,1452,155,-5628,80,3
3191,3135,1703,-405,-10,-3703,81,3
3160,3157,1672,-404,-10,-3700,82,3
3127,3185,1632,-404,-9,-3696,83,3
3097,3219,1587,-403,-9,-3692,84,3
3068,3258,1536,-403,-9,-3689,85,3
3042,3305,1479,-402,-9,-3685,86,3
3019,3360,1414,-402,-9,-3681,87,3
2999,3423,1340,-402,-9,-3678,88,3
2985,3493,1259,-401,-9,-3674,89,3
2975,3571,1171,-401,-9,-3670,90,3
2971,52,1079,-400,-9,-3667,91,3
2974,134,987,-400,-9,-3663,92,3
2982,212,899,-400,-9,-3659,93,3
2995,284,816,-399,-9,-3656,94,3
3014,349,741,-399,-9,-3652,95,3
3036,405,674,-398,-9,-3648,96,3
3061,453,615,-398,-9,-3645,97,3
3076,482,579,-481,-72,-2279,98,3
6,27,751,-566,117,-13837,79,3
6,26,592,-566,117,-13823,80,3
7,25,434,-565,117,-13809,81,3
8,25,276,-565,117,-13795,82,3
8,24,117,-564,117,-13782,83,3
8,22,3560,-563,117,-13768,84,3
8,21,3402,-563,117,-13754,85,3
7,21,3244,-562,116,-13740,86,3
7,20,3087,-562,116,-13726,87,3
6,19,2929,-561,116,-13713,88,3
5,19,2772,-561,116,-13699,89,3
4,19,2615,-560,116,-13685,90,3
3,20,2459,-559,116,-13672,91,3
2,20,2302,-559,116,-13658,92,3
1,21,2145,-558,116,-13644,93,3
1,22,1989,-558,115,-13631,94,3
1,23,1833,-557,115,-13617,95,3
1,24,1677,-557,115,-13603,96,3
1,25,1521,-556,115,-13590,97,3
2,26,1365,-556,115,-13576,98,3
27,3517,1509,-5891,-348,-10751,79,1
3542,3516,1397,-5886,-348,-10741,80,1
3459,3532,1283,-5880,-347,-10730,81,1
3380,3566,1160,-5874,-347,-10719,82,1
3311,20,1026,-5868,-347,-10708,83,1
3257,95,874,-5862,-346,-10698,84,1
3222,191,707,-5856,-346,-10687,85,1
3211,297,529,-5850,-345,-10676,86,1
3226,402,353,-5845,-345,-10666,87,1
3266,494,189,-5839,-345,-10655,88,1
3323,565,42,-5833,-344,-10644,89,1
3394,615,3510,-5827,-344,-10634,90,1
3472,646,3391,-5821,-344,-10623,91,1
3555,659,3278,-5815,-343,-10612,92,1
49,659,3167,-5509,101,-11459,93,1
101,644,3052,-7032,21,-8832,94,1
155,617,2931,-7025,21,-8823,95,1
202,579,2805,-7018,21,-8815,96,1
239,529,2672,-7011,21,-8806,97,1
265,469,2532,-7004,21,-8797,98,1
831,2779,2748,-847,-401,-13177,79,2
679,2747,2720,-846,-401,-13163,80,2
528,2739,2717,-845,-401,-13150,81,2
378,2734,2716,-844,-400,-13137,82,2
227,2730,2718,-843,-400,-13124,83,2
76,2726,2720,-842,-399,-13111,84,2
3526,2722,2723,-841,-399,-13098,85,2
3376,2716,2728,-841,-399,-13085,86,2
3239,2713,2717,78,-70,-12106,87,2
3100,2717,2710,78,-70,-12093,88,2
2962,2725,2699,78,-70,-12081,89,2
2824,2755,2667,78,-69,-12069,90,2
2719,476,1344,78,-69,-12057,91,2
2852,847,970,78,-69,-12045,92,2
2990,869,946,78,-69,-12033,93,2
3127,876,937,78,-69,-12021,94,2
3265,879,931,78,-69,-12009,95,2
3402,880,926,77,-69,-11997,96,2
3540,880,923,77,-69,-11985,97,2
77,879,919,77,-69,-11973,98,2
3355,2812,0,170,-2,861,79,3
3365,2812,0,184,-4,932,80,3
3377,2812,0,199,-2,1006,81,3
3390,2812,0,215,-3,1084,82,3
3403,2811,0,231,-4,1167,83,3
3418,2811,0,247,-3,1253,84,3
3434,2811,0,265,-5,1345,85,3
3451,2811,0,284,-5,1440,86,3
3469,2811,0,304,-5,1541,87,3
3488,2811,0,325,-7,1645,88,3
3509,2811,0,346,-5,1759,89,3
3531,2811,0,371,-9,1872,90,3
3554,2811,0,392,-4,2000,91,3
3579,2811,0,421,-16,2119,92,3
3,2811,0,415,0,2106,93,3
13,2811,0,124,-3,773,94,3
19,2811,0,113,11,579,95,3
24,2811,0,83,-3,437,96,3
28,2811,0,65,-2,300,97,3
30,2811,0,36,-1,163,98,3
3571,3589,3543,-703,743,-6736,79,4
3582,3,3487,1299,821,-4799,80,4
3599,5,3438,1029,410,-4233,81,4
8,7,3393,771,131,-3981,82,4
17,6,3348,747,12,-3874,83,4
26,4,3304,746,12,-3870,84,4
35,2,3260,746,12,-3866,85,4
44,3599,3215,745,12,-3862,86,4
52,3596,3171,744,12,-3858,87,4
60,3591,3126,743,12,-3854,88,4
68,3586,3082,743,12,-3851,89,4
75,3581,3037,742,12,-3847,90,4
82,3575,2992,741,12,-3843,91,4
88,3568,2948,740,12,-3839,92,4
94,3561,2903,740,12,-3835,93,4
99,3554,2858,739,12,-3831,94,4
104,3546,2812,738,12,-3828,95,4
108,3538,2767,737,12,-3824,96,4
111,3529,2722,737,12,-3820,97,4
114,3521,2677,736,12,-3816,98,4
806,2826,2609,-967,208,-19161,79,2
588,2760,2538,-966,208,-19142,80,2
368,2751,2523,-965,208,-19123,81,2
149,2749,2513,-964,207,-19104,82,2
3531,2751,2505,-963,207,-19085,83,2
3312,2757,2495,-962,207,-19065,84,2
3094,2770,2478,-961,207,-19046,85,2
2877,2820,2425,-960,207,-19027,86,2
2751,597,1045,-959,206,-19008,87,2
2962,866,772,-958,206,-18989,88,2
3094,808,822,3493,-533,-11685,89,2
3233,787,843,3490,-533,-11673,90,2
3372,774,856,3486,-532,-11661,91,2
3511,765,866,3483,-532,-11650,92,2
50,759,873,3479,-531,-11638,93,2
189,754,879,3476,-531,-11626,94,2
328,750,884,3472,-530,-11615,95,2
467,748,889,3469,-530,-11603,96,2
605,746,894,3465,-529,-11591,97,2
744,748,903,3462,-528,-11580,98,2
3465,612,944,2507,366,-9457,79,2
3574,620,917,2505,366,-9447,80,2
83,622,892,2502,365,-9438,81,2
192,620,866,2500,365,-9428,82,2
301,613,838,2497,365,-9419,83,2
409,597,803,2495,364,-9409,84,2
516,567,756,2492,364,-9400,85,2
622,532,711,3460,322,-8854,86,2
725,448,616,3456,322,-8845,87,2
813,157,314,3453,322,-8836,88,2
811,2998,3145,3449,322,-8827,89,2
722,2720,2857,3446,321,-8819,90,2
630,2618,2733,4460,1074,-7713,91,2
536,2572,2668,4383,774,-7529,92,2
445,2548,2627,4221,627,-7193,93,2
352,2535,2596,4217,627,-7186,94,2
260,2529,2570,4213,626,-7179,95,2
167,2528,2546,4209,625,-7172,96,2
74,2530,2524,4205,625,-7165,97,2
3582,2536,2501,4200,624,-7158,98,2
3239,3141,2437,-5498,749,-9785,79,6
3116,3184,2386,-5492,748,-9776,80,6
2998,3263,2300,-5487,748,-9766,81,6
2892,3437,2119,-5481,747,-9756,82,6
2835,251,1699,-5476,746,-9746,83,6
2879,704,1240,-5470,745,-9736,84,6
2980,904,1033,-5465,745,-9727,85,6
3096,992,938,-5459,744,-9717,86,6
3218,1038,883,-5454,743,-9707,87,6
3341,1066,847,-5448,742,-9698,88,6
3466,1084,820,-5443,742,-9688,89,6
3591,1095,797,-5437,741,-9678,90,6
117,1102,776,-5432,740,-9669,91,6
242,1104,755,-5427,740,-9659,92,6
367,1101,732,-5421,739,-9649,93,6
492,1089,702,-5416,738,-9640,94,6
616,1059,657,-5410,737,-9630,95,6
737,974,556,-5405,737,-9620,96,6
836,529,96,-5400,736,-9611,97,6
784,3301,2853,-5394,735,-9601,98,6
3580,19,2738,-256,-166,-8533,79,4
3580,21,2640,-256,-166,-8524,80,4
3581,22,2542,-255,-166,-8516,81,4
3582,23,2445,-255,-166,-8507,82,4
3583,24,2347,-255,-166,-8499,83,4
3585,25,2250,-255,-165,-8490,84,4
3586,25,2153,-254,-165,-8482,85,4
3588,26,2056,-254,-165,-8473,86,4
3589,26,1959,-254,-165,-8465,87,4
3591,25,1862,-254,-165,-8456,88,4
3592,25,1765,-253,-165,-8448,89,4
3593,24,1668,-253,-164,-8439,90,4
3595,23,1571,-253,-164,-8431,91,4
3596,22,1475,-253,-164,-8422,92,4
3596,21,1378,-252,-164,-8414,93,4
3598,21,1294,-155,-22,-7412,94,4
3599,21,1209,-154,-22,-7404,95,4
1,20,1124,-154,-22,-7397,96,4
2,20,1039,-154,-22,-7389,97,4
3,19,955,-154,-22,-7382,98,4
191,316,3167,3010,-44,-6873,79,1
261,295,3113,3007,-44,-6866,80,1
328,264,3052,3004,-44,-6860,81,1
392,222,2981,3001,-43,-6853,82,1
450,165,2896,2998,-43,-6846,83,1
501,88,2794,2995,-43,-6839,84,1
541,3590,2670,2992,-43,-6832,85,1
566,3471,2526,2989,-43,-6825,86,1
572,3339,2370,2986,-43,-6818,87,1
559,3210,2216,2983,-43,-6812,88,1
528,3098,2080,2980,-43,-6805,89,1
484,3008,1964,2977,-43,-6798,90,1
431,2940,1870,2974,-43,-6791,91,1
371,2888,1791,2971,-43,-6784,92,1
306,2851,1724,2968,-43,-6778,93,1
239,2824,1666,2965,-43,-6771,94,1
170,2805,1615,2962,-43,-6764,95,1
99,2793,1566,2959,-43,-6757,96,1
28,2787,1521,2956,-43,-6751,97,1
3557,2787,1475,2953,-43,-6744,98,1
3018,2820,2587,881,213,-4998,79,1
2965,2865,2538,880,213,-4993,80,1
2914,2933,2467,879,213,-4988,81,1
2869,3040,2357,878,213,-4983,82,1
2833,3213,2180,877,212,-4978,83,1
2817,3468,1921,876,212,-4973,84,1
2827,135,1651,875,212,-4968,85,1
2859,327,1455,875,212,-4963,86,1
2903,446,1333,874,212,-4958,87,1
2952,520,1255,873,211,-4953,88,1
3004,569,1202,872,211,-4948,89,1
3036,621,1151,-285,616,-3735,90,1
3073,658,1114,-285,615,-3731,91,1
3111,689,1083,-284,615,-3727,92,1
3150,715,1058,-284,614,-3723,93,1
3190,737,1036,-284,614,-3720,94,1
3230,755,1018,-283,613,-3716,95,1
3271,771,1001,-283,612,-3712,96,1
3312,786,987,-283,612,-3709,97,1
3353,798,975,-283,611,-3705,98,1
258,2975,3441,-1475,397,-9441,79,2
154,2967,3404,-1473,397,-9431,80,2
50,2965,3370,-1472,396,-9422,81,2
3546,2970,3337,-1470,396,-9413,82,2
3443,2981,3301,-1469,396,-9403,83,2
3341,3000,3261,-1467,395,-9394,84,2
3240,3029,3212,-1466,395,-9384,85,2
3143,3076,3148,-1464,394,-9375,86,2
3051,3151,3057,-1463,394,-9366,87,2
2970,3278,2915,-1462,394,-9356,88,2
2915,3491,2686,-1460,393,-9347,89,2
2904,181,2382,-1459,393,-9337,90,2
2945,430,2118,-1457,392,-9328,91,2
3018,585,1948,-1456,392,-9319,92,2
3106,676,1841,-1454,392,-9310,93,2
3201,731,1769,-1453,391,-9300,94,2
3300,766,1715,-1451,391,-9291,95,2
3400,789,1673,-1450,390,-9282,96,2
3502,803,1636,-1448,390,-9272,97,2
4,810,1603,-1447,390,-9263,98,2
3583,11,2022,-108,-14,-9998,79,1
3584,14,1908,-108,-14,-9988,80,1
3586,16,1793,-108,-14,-9978,81,1
3589,19,1679,-108,-14,-9968,82,1
3591,20,1565,-108,-14,-9958,83,1
3594,21,1451,-107,-14,-9948,84,1
3598,22,1337,-107,-14,-9938,85,1
1,22,1223,-107,-14,-9928,86,1
4,21,1110,-107,-14,-9918,87,1
7,20,996,-107,-14,-9908,88,1
10,18,883,-107,-14,-9898,89,1
12,16,770,-107,-14,-9888,90,1
7,19,695,-406,26,-7119,91,1
5,18,613,-406,26,-7112,92,1
3,18,532,-405,26,-7105,93,1
1,18,450,-405,26,-7098,94,1
3599,18,369,-405,26,-7091,95,1
3597,19,288,-404,26,-7084,96,1
3595,20,207,-404,26,-7077,97,1
3593,21,125,-403,26,-7069,98,1
2842,757,3394,84,-63,74,79,2
2840,749,3401,112,-51,195,80,2
2837,739,3411,136,-32,319,81,2
2833,725,3425,159,-13,442,82,2
2827,707,3443,184,3,567,83,2
2820,685,3466,214,13,693,84,2
2813,655,3497,247,18,816,85,2
2805,613,3539,310,-27,936,86,2
2796,566,3587,218,6,1038,87,2
2784,541,14,-299,37,1062,88,2
2770,525,30,-567,39,1121,89,2
2755,506,49,-696,-13,1171,90,2
2738,490,66,-827,13,1187,91,2
2720,463,94,-954,11,1224,92,2
2702,375,181,-1070,6,1153,93,2
2704,2554,1602,-226,-34,393,94,2
2705,2399,1757,-120,19,80,95,2
2704,2373,1783,5,0,-31,96,2
2702,2375,1781,98,0,-148,97,2
2700,556,0,108,0,-166,98,2
2829,1100,783,-581,-99,-7753,79,6
2916,1036,848,-580,-99,-7746,80,6
3004,1010,876,-580,-99,-7738,81,6
3093,995,892,-579,-99,-7730,82,6
3181,986,903,-579,-98,-7722,83,6
3270,980,911,-578,-98,-7715,84,6
3358,976,918,-578,-98,-7707,85,6
3446,973,923,-577,-98,-7699,86,6
3535,971,928,-576,-98,-7692,87,6
23,970,932,-576,-98,-7684,88,6
111,969,936,-575,-98,-7676,89,6
199,969,940,-575,-98,-7669,90,6
287,970,945,-574,-98,-7661,91,6
350,960,925,-1902,68,-5434,92,6
412,948,905,-1873,41,-5346,93,6
473,934,884,-1664,1,-5235,94,6
534,914,858,-1663,1,-5229,95,6
594,886,824,-1661,1,-5224,96,6
652,842,775,-1659,1,-5219,97,6
709,771,699,-1658,1,-5214,98,6
3442,3301,2713,632,-14,-9,79,6
