xbegin,ybegin,zbegin,xdif,ydif,zdif,counter,number
3402,119,1534,1867,63,447,165,4
3422,116,1544,1929,60,477,166,4
3444,114,1555,1995,55,506,167,4
3466,112,1566,2071,52,538,168,4
3489,110,1577,2148,47,568,169,4
3512,108,1589,2239,43,602,170,4
3537,107,1601,2335,39,636,171,4
3563,107,1614,2437,34,670,172,4
3591,106,1628,2546,25,702,173,4
7,108,1647,1745,107,1458,174,4
19,110,1671,1412,71,1919,175,4
29,113,1697,1353,48,2031,176,4
39,115,1724,1320,53,2097,177,4
49,118,1751,1294,64,2168,178,4
58,121,1780,1274,71,2257,179,4
62,127,1806,818,199,2237,180,4
0,134,1778,8,1,19,208,4
0,134,1780,41,1,157,209,4
0,134,1784,73,0,296,210,4
0,134,1789,104,0,436,211,4
0,134,1796,137,0,576,212,4
0,134,1799,54,0,298,213,4
2700,1526,0,16,8,12,56,2
3459,2380,960,2785,48,5,50,1
3443,2388,931,2834,44,57,51,1
3428,2398,901,2839,54,170,52,1
3420,2406,884,1465,190,163,53,1
3597,396,915,605,3,214,80,1
3599,396,918,351,1,162,81,1
0,396,898,23,0,14,90,1
0,396,899,35,0,58,91,1
0,396,899,9,0,29,92,1
2761,1525,900,108,3,48,30,2
2758,1525,901,223,4,111,31,2
2754,1525,901,339,4,174,32,2
2748,1525,901,457,5,236,33,2
2741,1524,901,575,4,297,34,2
2732,1524,902,694,2,359,35,2
2702,3331,2695,916,0,485,38,2
2700,2426,0,10,0,7,46,2
3599,826,2664,61,0,8,71,6
3599,826,2670,335,0,44,73,6
3599,826,2676,473,0,61,74,6
3599,826,2683,613,0,79,75,6
0,826,2700,757,0,85,77,6
3599,12,1696,13,5,145,12,4
3599,12,1699,33,16,259,13,4
0,13,1703,29,17,379,14,4
0,13,1709,21,13,498,15,4
0,13,1716,14,11,618,16,4
0,13,1724,8,12,741,17,4
0,13,1734,13,11,865,18,4
0,13,1746,24,3,1001,19,4
0,13,1789,30,1,1406,22,4
3599,13,1802,57,2,2,25,4
23,1245,899,196,0,286,79,1
17,1245,899,277,0,401,80,1
10,1245,899,358,0,518,81,1
2,1245,899,402,0,565,82,1
3596,1245,900,298,2,358,83,1
3595,1245,900,76,0,105,84,1
0,1245,900,6,0,10,90,1
2801,912,898,20,9,140,12,2
2798,911,899,24,14,259,13,2
2794,910,900,18,11,378,14,2
2788,910,901,13,9,498,15,2
2781,910,901,10,9,619,16,2
2773,910,901,8,8,742,17,2
2763,910,901,13,7,866,18,2
2751,910,901,18,8,992,19,2
2738,910,901,25,3,1133,20,2
2708,905,906,27,2,1408,22,2
3592,2674,899,0,0,162,4,1
3599,11,1696,20,9,122,12,4
0,11,1699,22,13,241,13,4
0,11,1703,17,10,359,14,4
0,11,1708,12,9,478,15,4
0,11,1715,10,8,598,16,4
0,11,1723,8,8,721,17,4
0,11,1733,13,7,844,18,4
0,11,1744,18,8,970,19,4
0,12,1757,24,3,1109,20,4
0,12,1787,27,2,1382,22,4
844,1197,1790,736,5,947,5,5
814,1208,1800,379,8,652,8,5
807,1207,1799,313,8,545,9,5
801,1207,1799,254,5,438,10,5
793,1206,1799,138,0,229,12,5
792,1207,1799,78,0,127,13,5
791,1207,1799,17,0,27,14,5
896,3027,19,26,2,16,29,5
900,3008,0,66,2,107,31,5
900,3008,0,15,2,25,32,5
726,3585,3598,576,0,14,26,5
888,1740,1754,348,2,0,40,5
899,3585,0,38,0,1,49,5
900,3585,0,21,0,1,50,5
204,796,1801,183,31,3,48,4
203,796,1801,7,2,68,49,4
3588,794,1799,3,0,17,71,4
0,161,3332,665,29,611,247,3
2,162,3342,431,29,812,248,3
2,162,3353,332,8,939,249,3
1,162,3378,179,5,1094,251,3
1,161,8,101,5,332,264,3
0,161,10,15,6,210,265,3
0,161,3599,4,0,17,272,3
0,161,3599,2,0,16,273,3
886,3286,906,384,0,240,85,5
893,3292,912,506,0,315,86,5
899,2380,0,403,4,241,87,5
898,1510,2730,200,2,104,88,5
0,15,1727,1,0,101,75,4
0,15,1729,5,0,228,76,4
0,15,1733,9,1,357,77,4
0,15,1739,13,1,486,78,4
0,15,1746,16,0,616,79,4
0,15,1790,29,0,1160,83,4
0,15,1799,12,4,3,89,4
707,2791,2695,83,215,111,119,5
709,2792,2695,13,80,167,120,5
732,2796,2700,109,0,586,125,5
740,2796,2700,126,5,684,126,5
898,1185,1089,199,19,904,137,5
900,95,0,3,0,7,144,5
900,95,0,0,0,12,145,5
0,46,2372,3,0,39,62,6
0,46,2373,6,0,83,63,6
0,46,2375,10,0,127,64,6
0,46,2377,14,0,172,65,6
0,46,2379,17,0,218,66,6
0,46,2382,21,0,264,67,6
0,46,2386,25,0,312,68,6
0,46,2390,29,0,361,69,6
0,46,2395,33,0,411,70,6
0,46,2400,37,0,463,71,6
0,46,2406,43,0,517,72,6
0,45,2721,38,8,585,94,6
0,45,2726,22,0,452,95,6
0,45,2730,21,0,310,96,6
0,45,2731,13,0,170,97,6
0,45,2732,3,0,32,98,6
3599,45,2699,22,3,61,107,6
3475,3254,1754,788,2,1004,183,4
3490,3252,1760,804,5,1122,184,4
3506,3251,1766,826,9,1249,185,4
3523,3251,1774,849,10,1369,186,4
3541,3250,1782,882,12,1505,187,4
3560,3249,1791,910,9,1625,188,4
2,3248,1801,1343,0,1147,190,4
10,3248,1800,581,6,295,191,4
15,3248,1799,374,0,194,192,4
18,3248,1799,229,0,141,193,4
19,3248,1799,104,0,75,194,4
3599,3248,1800,42,1,23,202,4
3599,3248,1800,31,1,16,203,4
0,3248,1799,9,0,5,204,4
794,2693,2700,0,0,87,37,5
897,972,980,39,27,452,49,5
899,3592,0,1,0,9,55,5
900,3592,0,8,0,10,56,5
17,633,863,2362,59,73,42,1
27,634,889,2472,22,225,43,1
29,636,907,1335,37,590,44,1
24,637,918,682,6,796,45,1
2,637,943,252,4,925,48,1
3598,638,946,94,77,422,49,1
3597,639,948,47,30,150,50,1
0,638,899,59,9,36,61,1
0,638,899,23,11,28,62,1
0,638,900,0,3,10,63,1
0,12,1776,2,0,203,86,4
0,12,1780,6,0,344,87,4
0,12,1785,10,0,486,88,4
0,12,1793,13,0,629,89,4
0,11,1799,9,5,3,95,4
866,2458,1013,2664,67,873,13,5
866,2128,680,1203,48,1061,14,5
826,1445,3598,395,23,741,19,5
820,1435,3588,354,30,382,20,5
815,1439,3591,341,26,217,21,5
812,1444,3596,278,0,127,22,5
890,3235,1788,96,0,66,40,5
893,3229,1782,213,0,150,41,5
899,1447,0,131,0,108,43,5
899,1447,0,0,0,12,44,5
48,916,899,4,0,43,66,1
46,916,899,8,2,179,67,1
42,916,899,10,3,316,68,1
37,916,899,13,4,452,69,1
30,916,899,17,3,589,70,1
22,916,899,21,1,727,71,1
11,2635,0,75,0,237,195,3
12,2636,0,44,1,81,196,3
3599,2636,0,0,0,18,202,3
3599,2636,0,7,0,27,203,3
0,2636,0,6,0,10,204,3
0,3593,3599,6,4,1,16,3
3535,167,835,451,0,525,213,1
3542,2080,2885,4207,81,1338,150,4
3511,2087,2848,4097,52,1354,151,4
3477,2094,2811,4093,52,1353,152,4
3444,2104,2773,4089,52,1351,153,4
3412,2116,2734,4085,52,1350,154,4
3381,2131,2694,4081,52,1348,155,4
3351,2148,2651,4077,51,1347,156,4
3329,2165,2631,2649,450,381,157,4
3309,2180,2609,2646,450,381,158,4
3289,2198,2584,2643,449,381,159,4
3269,2218,2557,2631,452,383,160,4
3252,2238,2532,2474,478,361,161,4
3236,2258,2506,2281,495,326,162,4
3221,2280,2479,2217,496,311,163,4
3208,2302,2453,2141,505,302,164,4
3196,2326,2425,2098,502,292,165,4
3184,2350,2398,2062,502,279,166,4
3174,2374,2369,2034,499,271,167,4
3164,2400,2340,2013,499,260,168,4
3156,2426,2310,2000,495,252,169,4
3148,2454,2280,2000,488,226,170,4
3142,2481,2248,1999,478,220,171,4
3136,2510,2216,2008,470,211,172,4
3131,2539,2183,2021,458,205,173,4
3128,2570,2149,2044,447,197,174,4
3125,2600,2114,2072,433,191,175,4
3124,2632,2078,2110,420,182,176,4
3124,2663,2041,2151,402,176,177,4
3125,2695,2003,2205,386,166,178,4
3127,2728,1965,2259,364,159,179,4
3131,2760,1926,2328,344,144,180,4
3136,2793,1887,2400,319,129,181,4
3143,2825,1847,2478,283,106,182,4
3150,2855,1807,2535,206,62,183,4
3526,2880,1809,510,26,2201,212,4
27,2879,1798,328,1,567,217,4
32,2879,1798,182,0,486,218,4
42,2879,1799,33,0,119,221,4
3598,2879,1799,48,1,40,231,4
3599,3596,3599,5,0,146,2,3
3599,3596,0,43,0,35,3,3
56,1684,0,80,0,16,188,3
53,1684,0,209,0,43,189,3
49,1684,0,339,0,69,190,3
44,1684,0,470,0,96,191,3
37,1684,0,601,1,123,192,3
28,1684,0,735,2,150,193,3
18,1684,0,868,6,178,194,3
6,1684,0,1011,2,205,195,3
843,3328,120,20,19,453,73,5
852,3399,192,283,3,404,75,5
858,3434,226,421,6,388,76,5
865,3472,264,562,9,373,77,5
874,3519,312,701,3,356,78,5
884,12,405,849,0,345,79,5
900,3206,0,5,0,9,86,5
0,314,2442,25,0,40,126,6
0,314,2443,60,0,99,127,6
0,314,2446,96,0,158,128,6
0,314,2448,133,0,217,129,6
0,314,2452,170,0,278,130,6
0,314,2457,207,0,339,131,6
0,314,2462,246,0,402,132,6
0,314,2468,285,0,466,133,6
0,314,2476,325,0,532,134,6
0,313,2706,174,2,283,150,6
0,313,2708,55,5,148,151,6
3599,313,2699,6,0,10,157,6
0,313,2699,11,0,10,158,6
59,1433,1799,62,0,41,216,4
57,1433,1799,167,1,120,217,4
53,1433,1799,271,0,200,218,4
48,1433,1799,377,0,280,219,4
41,1433,1799,484,0,360,220,4
1,1433,1799,649,2,482,224,4
77,1779,900,628,6,12,128,1
69,1779,900,752,0,27,129,1
0,1779,900,12,0,0,141,1
0,1779,900,10,0,1,142,1
3599,3573,1814,26,0,337,181,4
3599,3573,1817,13,0,203,182,4
0,3572,1817,5,0,59,183,4
3599,3573,1799,0,0,24,190,4
0,3573,1799,3,0,17,191,4
3450,2791,131,2278,6,527,128,3
3461,2797,104,2367,18,569,129,3
3473,2804,77,2463,29,612,130,3
3486,2810,49,2567,38,655,131,3
3500,2816,20,2679,43,694,132,3
3519,2824,3592,2736,209,1115,133,3
3549,2827,3574,2032,91,2300,134,3
3581,2829,3559,1962,57,2398,135,3
9,2832,3550,1291,172,2271,136,3
28,2832,3552,197,48,1611,137,3
44,2834,3556,60,58,1472,138,3
147,2845,4,144,0,190,149,3
149,2844,2,228,0,90,150,3
3584,2844,0,64,0,257,173,3
3589,2844,0,102,0,395,174,3
3595,2844,0,139,0,535,175,3
0,2844,0,75,25,320,176,3
1,2845,0,2,21,55,177,3
770,3318,2692,964,210,152,139,5
783,3311,2684,1066,56,380,140,5
797,3306,2678,1096,17,495,141,5
811,3305,2677,1134,9,613,142,5
887,1557,930,293,3,148,149,5
885,1543,916,157,2,101,150,5
884,1535,908,31,0,30,151,5
899,626,0,15,1,12,157,5
3597,3186,733,316,21,1606,126,1
8,3484,0,295,3,155,3,3
10,3484,0,162,0,46,4,3
3547,1849,1036,351,24,21,54,1
3544,1850,1035,270,6,112,55,1
2,1853,896,87,15,686,70,1
0,1853,900,0,0,11,77,1
0,1853,900,5,0,17,78,1
0,1853,899,4,0,6,79,1
24,1682,1795,806,0,321,61,4
0,1682,1800,7,0,4,69,4
3369,2369,2703,387,1,85,122,6
3369,2371,2700,257,21,120,123,6
3370,2372,2698,45,20,117,124,6
897,664,1585,20,0,128,43,5
0,32,858,4,1,53,147,1
0,32,861,11,3,192,148,1
0,32,864,18,5,330,149,1
0,32,870,26,6,469,150,1
0,32,877,34,5,608,151,1
0,32,885,46,1,746,152,1
0,32,904,19,0,47,156,1
0,32,899,1,0,11,161,1
3599,842,3561,40,0,5,144,3
3599,842,3563,177,1,17,145,3
3599,842,3567,315,1,31,146,3
3599,842,3572,453,1,45,147,3
3599,842,3579,592,0,59,148,3
0,842,0,271,9,4,151,3
41,1044,899,90,0,350,146,1
35,1044,899,125,0,482,147,1
28,1044,899,159,0,615,148,1
19,1044,899,197,2,750,149,1
9,1044,899,232,0,885,150,1
3596,1044,899,15,0,232,152,1
0,1044,899,3,0,12,158,1
91,1376,850,631,1,254,216,1
83,1376,853,760,6,246,217,1
73,1377,858,890,10,239,218,1
63,1378,864,1021,11,231,219,1
51,1379,871,1160,13,226,220,1
39,1379,879,1293,11,219,221,1
25,1380,889,1440,8,213,222,1
9,1380,898,1533,5,348,223,1
3597,1380,901,103,1,78,225,1
3045,924,899,1,0,118,176,2
3043,924,899,8,0,155,177,2
3041,924,899,10,0,193,178,2
3038,924,900,11,0,232,179,2
3035,924,900,11,0,272,180,2
3032,924,900,12,0,313,181,2
3027,924,900,14,0,355,182,2
3023,924,900,16,0,399,183,2
3018,924,900,18,0,444,184,2
3012,924,900,20,0,491,185,2
3006,924,900,21,0,540,186,2
2999,924,899,24,2,592,187,2
2992,924,900,27,0,646,188,2
2984,924,900,30,0,702,189,2
2975,924,900,32,0,761,190,2
2965,924,900,34,3,822,191,2
2955,924,900,38,0,888,192,2
2944,924,900,41,0,956,193,2
2933,924,900,43,3,1028,194,2
2920,924,900,48,0,1104,195,2
2906,924,900,50,0,1184,196,2
2892,924,900,53,4,1269,197,2
2876,924,900,58,0,1358,198,2
2859,924,900,62,4,1453,199,2
2842,924,900,67,0,1551,200,2
2823,924,900,70,4,1657,201,2
2781,924,900,79,4,1883,203,2
2733,923,900,88,2,2134,205,2
2708,2605,2818,50,4,379,208,2
2710,2684,2739,107,1,222,209,2
2711,2723,2700,53,1,74,210,2
2700,1824,0,1,0,14,216,2
2700,1824,0,3,0,18,217,2
2700,1824,0,2,0,7,218,2
829,2644,3409,2083,133,614,9,5
835,2463,3225,1822,101,911,10,5
834,2251,3012,1787,19,1048,11,5
824,2073,2833,1772,12,1067,12,5
812,1958,2714,1522,143,974,13,5
804,1908,2662,857,133,519,14,5
798,1881,2633,613,89,342,15,5
793,1862,2614,504,53,263,16,5
788,1852,2602,385,35,156,17,5
785,1845,2595,292,49,106,18,5
783,1843,2593,194,43,28,19,5
3599,181,2486,225,11,352,102,6
0,181,2492,194,7,463,103,6
0,181,2499,180,2,557,104,6
0,180,2706,87,2,271,119,6
0,180,2707,3,4,131,120,6
0,180,2699,4,0,15,126,6
0,180,2699,1,0,9,127,6
2826,106,1318,1098,372,1560,8,2
2833,28,1401,993,329,1571,9,2
2844,3561,1475,992,329,1570,10,2
2856,3504,1537,913,276,1521,11,2
2869,3455,1590,845,244,1524,12,2
2883,3412,1639,745,212,1560,13,2
2896,3372,1683,662,191,1610,14,2
2910,3334,1725,575,147,1658,15,2
2925,3299,1764,511,93,1738,16,2
2939,3271,1796,511,46,1577,17,2
2951,3257,1812,554,24,1016,18,2
2962,3250,1820,589,5,782,19,2
2972,3245,1825,604,7,668,20,2
2981,3243,1827,609,6,560,21,2
2990,3243,1827,626,4,454,22,2
2998,3245,1825,645,3,348,23,2
3006,3249,1821,664,6,242,24,2
3043,3267,1798,316,8,265,30,2
3047,3267,1799,289,3,234,31,2
3051,3266,1800,270,1,195,32,2
3054,3266,1800,249,0,162,33,2
3057,3266,1800,223,0,139,34,2
3060,3267,1800,194,0,121,35,2
3062,3267,1799,165,0,106,36,2
3064,3267,1799,137,0,90,37,2
3065,3267,1799,111,0,74,38,2
3066,3267,1800,85,0,57,39,2
3067,3267,1800,61,0,40,40,2
3068,3267,1800,36,0,23,41,2
3068,3267,1800,11,0,7,42,2
2710,1471,3594,57,0,39,84,2
2700,1465,0,240,0,153,87,2
2700,1465,0,79,3,31,88,2
831,3283,3274,33,28,826,96,5
838,3362,3353,113,48,933,97,5
844,3466,3456,200,56,1039,98,5
880,405,397,1188,19,279,102,5
886,816,808,1079,0,84,103,5
390,443,872,850,6,35,86,5
397,450,882,917,7,110,87,5
403,458,895,975,7,183,88,5
883,2262,2699,1,0,9,140,5
0,209,1761,5,0,11,172,4
0,209,1763,54,0,139,173,4
0,209,1766,103,0,268,174,4
0,209,1771,152,0,398,175,4
0,209,1778,201,0,528,176,4
0,209,1786,252,0,660,177,4
0,209,1796,302,3,794,178,4
0,209,1799,4,2,3,184,4
3444,2766,2700,6,0,65,80,6
3446,2766,2700,19,0,166,81,6
3449,2766,2700,31,0,269,82,6
3454,2766,2700,43,0,372,83,6
3459,2766,2700,55,0,476,84,6
3466,2766,2700,67,0,582,85,6
3474,2766,2700,83,0,690,86,6
0,2765,2700,143,2,1157,95,6
10,2765,2700,30,0,307,97,6
12,2765,2700,37,0,163,98,6
12,2765,2700,11,0,21,99,6
3599,2765,2700,8,0,25,105,6
3599,2765,2700,13,0,25,106,6
0,2765,2699,6,0,9,107,6
2792,871,2847,379,2,94,115,2
2790,849,2870,297,1,200,116,2
2787,832,2888,213,6,309,117,2
2782,817,2902,135,6,417,118,2
2776,806,2913,58,4,527,119,2
2710,2731,988,129,31,180,128,2
2710,2797,922,99,15,63,129,2
2700,120,0,2,0,21,135,2
554,2862,0,11,0,39,40,5
555,2862,0,22,0,75,41,5
557,2862,0,32,0,112,42,5
558,2862,0,43,0,149,43,5
561,2862,0,54,0,187,44,5
563,2862,0,65,0,225,45,5
567,2862,0,77,0,265,46,5
570,2862,0,88,0,305,47,5
574,2862,0,100,0,347,48,5
579,2862,0,113,0,390,49,5
584,2862,0,126,0,435,50,5
596,2862,0,152,0,529,52,5
603,2862,0,168,0,580,53,5
884,1016,1755,151,3,470,74,5
877,1057,1797,78,0,203,76,5
877,1058,1797,20,0,70,77,5
899,2860,0,18,0,47,85,5
900,2860,0,8,0,28,86,5
2992,1100,0,15,0,45,69,2
2991,1100,0,34,0,98,70,2
2989,1100,0,54,0,152,71,2
2986,1100,0,74,0,206,72,2
2983,1100,0,94,0,260,73,2
2979,1100,0,115,0,316,74,2
2975,1100,0,135,0,373,75,2
2970,1100,0,156,0,432,76,2
2964,1100,0,178,0,492,77,2
2957,1100,0,199,2,554,78,2
2949,1100,0,223,1,619,79,2
2941,1100,0,248,2,685,80,2
2932,1100,0,275,4,753,81,2
2922,1100,0,302,2,825,82,2
2911,1100,0,328,2,900,83,2
2899,1100,0,357,4,979,84,2
2886,1100,0,387,3,1061,85,2
2872,1100,0,417,4,1146,86,2
2857,1100,0,451,5,1237,87,2
2840,1100,0,485,5,1330,88,2
2823,1100,0,523,5,1430,89,2
2804,1100,0,559,7,1532,90,2
2784,1100,0,601,5,1642,91,2
2763,1100,0,639,10,1753,92,2
2740,1100,0,688,4,1876,93,2
2715,1100,0,725,17,1994,94,2
2704,2906,1794,606,0,1651,95,2
2713,2918,1782,285,10,691,96,2
2723,2909,1792,138,0,370,98,2
2726,2907,1794,84,1,240,99,2
2728,2906,1795,36,1,109,100,2
2701,936,165,17,22,0,108,2
145,1441,909,137,3,912,146,1
97,1435,896,1007,21,794,150,1
46,1435,899,1344,5,910,153,1
4,1435,900,1461,1,1097,155,1
3596,1435,898,459,22,498,156,1
3593,1435,898,236,0,106,157,1
3592,1435,899,111,2,5,158,1
0,1435,899,19,0,12,164,1
0,1435,899,13,0,7,165,1
550,2866,0,5,0,17,40,5
551,2866,0,15,0,52,41,5
552,2866,0,26,0,87,42,5
554,2866,0,36,0,123,43,5
555,2866,0,47,0,159,44,5
558,2866,0,58,0,195,45,5
561,2866,0,69,0,233,46,5
564,2866,0,81,0,271,47,5
568,2866,0,92,0,311,48,5
572,2866,0,104,0,351,49,5
577,2866,0,117,0,393,50,5
582,2866,0,130,0,437,51,5
594,2866,0,157,0,530,53,5
601,2866,0,172,0,579,54,5
888,975,1710,167,7,389,75,5
885,1037,1772,175,0,243,76,5
884,1065,1800,78,0,108,77,5
899,2865,0,9,0,28,84,5
899,2865,0,14,0,33,85,5
900,2865,0,7,0,14,86,5
18,1916,1173,98,5,433,8,1
17,1916,1167,207,6,457,9,1
14,1916,1161,316,2,484,10,1
1,1915,1139,554,15,616,13,1
3598,1916,1130,347,45,779,14,1
3598,1916,1119,217,8,916,15,1
0,1916,1050,287,4,1357,20,1
0,1916,1033,307,5,1457,21,1
3599,1916,1014,323,7,1562,22,1
3599,1916,995,344,6,1675,23,1
3599,1916,974,365,9,1788,24,1
3599,1916,951,394,4,1912,25,1
0,1916,928,415,14,2033,26,1
0,1916,903,436,0,2116,27,1
0,1916,889,66,0,383,29,1
0,1916,900,12,0,36,38,1
0,1916,900,8,0,21,39,1
